id,begin_date,end_date,label,gare_source,duration
34f557fd-01f5-4eb9-8e1d-c7017745a13e,2024-06-05 15:43:45,2024-06-05 15:45:19,voyageur,Auber,0 days 00:01:34
9562f3b4-af62-4b36-b01a-3b08d48fb25d,2024-06-05 15:06:25,2024-06-05 15:11:30,intervention personnel,Saint-Germain-en-Laye,0 days 00:05:05
025e0d41-6322-4c5b-9911-0719941d8cba,2024-06-05 15:06:00,2024-06-05 15:25:48,incident exploitation,Rueil-Malmaison,0 days 00:19:48
3f3dfc6b-7301-4e6c-9e3e-e580018d25e1,2024-06-05 13:26:08,2024-06-05 14:16:33,voies,Vincennes,0 days 00:50:25
15254561-6bbd-4629-95ce-7ba60b9f2c26,2024-06-05 13:13:06,2024-06-05 13:19:16,signal alarme,Nation,0 days 00:06:10
f5fd7e1c-b5b8-44de-a5c7-7dc61d8833aa,2024-06-05 09:43:18,2024-06-05 09:44:59,intervention personnel,Torcy,0 days 00:01:41
714d5a1f-1a3b-40ff-929b-3fde0a35091c,2024-06-05 03:01:40,2024-06-05 03:38:03,incident exploitation,Poissy,0 days 00:36:23
92439d8e-d33c-41ef-bd99-edbcbee91a2a,2024-06-04 23:02:24,2024-06-04 23:08:21,voyageur,Neuilly-Plaisance,0 days 00:05:57
b6178ab0-2e0b-4ee3-a3c2-e7fc9ef5cabe,2024-06-04 17:11:46,2024-06-04 17:15:19,signal alarme,Auber,0 days 00:03:33
1d420fc2-1cd1-4db5-916c-bdfed17ca9a3,2024-06-04 07:37:00,2024-06-04 07:38:58,intervention personnel,Nanterre Préfecture,0 days 00:01:58
936d9d7e-c057-4521-ab3c-eee02a9e918f,2024-06-04 06:52:38,2024-06-04 06:57:41,voies,Nanterre Ville,0 days 00:05:03
c9988614-86c1-46f4-bb0c-79e0cb3d6668,2024-06-04 06:30:52,2024-06-04 06:36:33,voyageur,Torcy,0 days 00:05:41
d56f5145-1205-46ac-b68d-86332653747c,2024-06-04 06:17:47,2024-06-04 06:21:43,signal alarme,Marne-la-Vallée-Chessy,0 days 00:03:56
0ae82ba9-c399-44c1-b31b-35abb6974e22,2024-06-04 03:09:35,2024-06-04 04:06:25,chantier,Boissy-Saint-Léger,0 days 00:56:50
e0c9ff5d-3075-43f8-9196-43f5d8342900,2024-06-03 22:43:39,2024-06-03 22:44:38,incident exploitation,Neuilly-Plaisance,0 days 00:00:59
50ac3838-2675-4f32-9df7-6d97ae2453d5,2024-06-03 16:30:57,2024-06-03 16:33:30,voyageur,Gare de Lyon,0 days 00:02:33
a7309bad-da4c-49f4-8e2e-bfbe552c4a07,2024-06-03 16:01:04,2024-06-03 16:08:51,signal alarme,La Défense,0 days 00:07:47
b06a970a-e83e-4ff0-bd55-4511131edcc5,2024-06-03 10:28:01,2024-06-03 10:32:11,signal alarme,Auber,0 days 00:04:10
272e9dda-71ee-43b6-87ed-3e9238dd7b2a,2024-06-03 03:49:25,2024-06-03 04:09:11,incident exploitation,Poissy,0 days 00:19:46
7b1878f0-40ff-45be-8a5b-1eb7b2f69ae5,2024-06-02 08:49:04,2024-06-02 08:59:33,incident exploitation,Nanterre Préfecture,0 days 00:10:29
91f5927f-8a22-4d01-b81f-887983fd22ef,2024-06-02 06:30:46,2024-06-02 10:43:52,voies,Nanterre Préfecture,0 days 04:13:06
ef4c94ad-d2c0-4510-ad88-4d3254e22526,2024-06-01 19:21:04,2024-06-01 20:32:50,bagage oublie,Boissy-Saint-Léger,0 days 01:11:46
b2c14cfb-4a87-484b-a410-3aff7385e403,2024-06-01 15:39:50,2024-06-01 17:47:26,signalisation,Neuville Université,0 days 02:07:36
e9f6eaae-e578-4c2a-8136-fc9293a61416,2024-06-01 11:08:49,2024-06-01 12:26:10,mesure securite,Torcy,0 days 01:17:21
0c6321d0-a368-4f8e-b542-ab7d460c0d59,2024-06-01 03:50:56,2024-06-01 04:50:41,panne train,Auber,0 days 00:59:45
984254c3-4b0e-496b-b1ac-acd5c13dc1ec,2024-05-31 19:52:04,2024-05-31 20:23:41,panne train,Fontenay-sous-Bois,0 days 00:31:37
bb2cf207-bcd4-4d43-a199-dc672259e6f8,2024-05-30 18:28:27,2024-05-30 19:04:38,voyageur,Châtelet les Halles,0 days 00:36:11
ffdb209b-261a-469f-a251-92592eee7370,2024-05-30 11:44:45,2024-05-30 13:39:08,incident exploitation,Châtelet les Halles,0 days 01:54:23
7be15cbd-4d85-446c-88c6-780015774beb,2024-05-30 07:13:09,2024-05-30 07:24:19,voies,Val d'Europe,0 days 00:11:10
bde8f0d6-39ba-4d4e-a726-2aa0bfe9f4b0,2024-05-30 05:23:39,2024-05-30 05:26:29,porte,Fontenay-sous-Bois,0 days 00:02:50
6e1839fa-3c4e-438d-8142-37bd24680843,2024-05-30 05:18:55,2024-05-30 06:01:18,intervention personnel,Rueil-Malmaison,0 days 00:42:23
d050ffa2-ffaa-4cdb-a3df-eb3e12134051,2024-05-30 03:20:52,2024-05-30 04:04:34,chantier,Vincennes,0 days 00:43:42
ec7d6772-ff93-486e-a92a-48dfe2b85c3c,2024-05-29 21:00:14,2024-05-29 22:01:40,voyageur,Auber,0 days 01:01:26
44f95d71-1620-4cce-9e07-1ac4cfc3b21f,2024-05-29 12:13:58,2024-05-29 12:19:57,intervention personnel,La Varenne-Chennevières,0 days 00:05:59
cd650edd-69b0-46f6-8b1a-45fc0024544e,2024-05-29 11:39:05,2024-05-29 12:22:31,panne train,Bry-sur-Marne,0 days 00:43:26
5b8a0d1b-0fee-4a2f-aa78-5205de6354a4,2024-05-29 11:33:18,2024-05-29 11:33:55,intervention personnel,Noisy-le-Grand-Mont d'Est,0 days 00:00:37
88725743-fcf6-4f62-8a36-1942b120628d,2024-05-29 06:21:56,2024-05-29 10:30:32,voyageur,Auber,0 days 04:08:36
bd744f15-5725-4316-9e35-da3c11922514,2024-05-29 03:16:12,2024-05-29 03:49:14,panne train,Poissy,0 days 00:33:02
91ad3a96-9d06-41ae-a432-816c309c620a,2024-05-28 16:55:17,2024-05-28 17:08:14,bagage oublie,Cergy le Haut,0 days 00:12:57
ae7d0858-1ca0-4c88-9cfa-e33782affc19,2024-05-28 13:21:19,2024-05-28 13:50:05,porte,Nanterre Préfecture,0 days 00:28:46
853ceeea-4126-4947-b024-a81425b99d7f,2024-05-28 11:19:23,2024-05-28 11:26:10,bagage oublie,Lognes,0 days 00:06:47
cc87f178-8277-4577-a558-81a4ad3985a1,2024-05-28 10:25:53,2024-05-28 10:26:58,intervention personnel,Torcy,0 days 00:01:05
1e399e68-353b-4357-8a58-0093c9642bfe,2024-05-28 09:30:26,2024-05-28 09:32:52,intervention personnel,Nanterre Préfecture,0 days 00:02:26
106e151a-a399-4df3-a05e-dfa12bafc217,2024-05-28 09:19:03,2024-05-28 09:20:08,intervention personnel,Auber,0 days 00:01:05
b532b088-7075-4a43-9076-3a84b54f1308,2024-05-28 08:40:22,2024-05-28 08:47:15,intervention personnel,Bry-sur-Marne,0 days 00:06:53
54a80525-d1e6-42d5-914f-608eae31f9d0,2024-05-28 07:31:16,2024-05-28 07:37:53,panne electrique,Marne-la-Vallée-Chessy,0 days 00:06:37
cfd9af3c-daf4-4da6-a33c-04b4c93e1df2,2024-05-28 07:19:10,2024-05-28 07:22:19,regulation,Val d'Europe,0 days 00:03:09
7f9e757e-45dc-4294-8cfb-9b091b2879c0,2024-05-28 05:55:27,2024-05-28 06:00:21,signal alarme,Boissy-Saint-Léger,0 days 00:04:54
02dbb591-b435-4044-96aa-30466f466fa8,2024-05-28 05:39:11,2024-05-28 06:35:35,panne train,Achères Ville,0 days 00:56:24
d3781810-c2ac-418b-9457-e934c460766a,2024-05-28 04:16:43,2024-05-28 05:34:05,porte,Auber,0 days 01:17:22
6cd571d2-50ff-4108-949e-5095406be918,2024-05-27 19:38:16,2024-05-27 20:49:19,panne train,Torcy,0 days 01:11:03
ce9f287f-5e46-4b36-8756-59edd74d2cad,2024-05-27 17:27:17,2024-05-27 17:28:40,intervention personnel,Gare de Lyon,0 days 00:01:23
055e946f-4d3a-4920-967d-1376047e4d80,2024-05-27 15:42:32,2024-05-27 15:43:31,intervention personnel,La Défense,0 days 00:00:59
70f91a44-ce75-4e32-8a66-38f5a3397e89,2024-05-27 14:28:04,2024-05-27 14:31:44,incident technique,Saint-Germain-en-Laye,0 days 00:03:40
bae9ac42-307c-41a7-a530-a5725db912f9,2024-05-27 12:20:28,2024-05-27 13:40:15,intervention personnel,La Défense,0 days 01:19:47
2e824db3-2dc3-414f-9afd-547170dced21,2024-05-27 10:56:44,2024-05-27 10:57:39,intervention personnel,Nanterre Préfecture,0 days 00:00:55
3e153e45-18eb-478e-8128-8a03035618d8,2024-05-27 09:22:53,2024-05-27 10:06:47,signalisation,Gare de Lyon,0 days 00:43:54
cc0ccabe-dfc4-4182-9878-2159edcc2615,2024-05-27 07:11:29,2024-05-27 08:42:21,voyageur,Fontenay-sous-Bois,0 days 01:30:52
82d2690b-5838-47fe-bb74-cc0b1c8848fe,2024-05-27 07:07:08,2024-05-27 07:14:17,voyageur,Gare de Lyon,0 days 00:07:09
7e6cd353-76cf-4e82-a160-978fd0801d50,2024-05-27 06:47:14,2024-05-27 06:50:20,signal alarme,Gare de Lyon,0 days 00:03:06
69b7dfce-b2a2-4e74-b58b-9a2068e0a268,2024-05-27 06:26:24,2024-05-27 06:28:38,porte,Vincennes,0 days 00:02:14
52f39b8f-764f-4798-ad6c-99430db18a0e,2024-05-27 03:13:50,2024-05-27 04:26:29,incident exploitation,Poissy,0 days 01:12:39
07fdea15-88c1-4ad5-9f92-ec8d18339c56,2024-05-26 21:46:01,2024-05-26 22:58:13,incident exploitation,Poissy,0 days 01:12:12
f38fad7c-0e4f-4684-8766-d27a17385806,2024-05-26 13:26:06,2024-05-26 13:38:57,panne train,Nanterre Préfecture,0 days 00:12:51
cd0e6745-dc1b-424d-a210-594e2ade0303,2024-05-26 11:59:00,2024-05-26 13:14:19,panne train,Nanterre Préfecture,0 days 01:15:19
9d065d4b-2c7c-4665-ae1e-4df3e6fe8ffb,2024-05-26 08:04:12,2024-05-26 09:07:50,bagage oublie,Torcy,0 days 01:03:38
06459c5d-6ab6-4c01-9b02-6d258b503ef9,2024-05-26 04:55:41,2024-05-26 05:12:46,voyageur,Torcy,0 days 00:17:05
54def779-bfd6-46f7-94a9-f26b9f77e645,2024-05-25 21:51:57,2024-05-25 22:20:17,voyageur,Nogent-sur-Marne,0 days 00:28:20
1faa114f-45b6-4698-94ef-98f05d151eec,2024-05-24 20:46:11,2024-05-24 21:33:31,panne train,Cergy le Haut,0 days 00:47:20
bdd9ed5e-1428-4726-86d3-f67b8311e392,2024-05-24 19:53:51,2024-05-24 21:03:04,panne train,Marne-la-Vallée-Chessy,0 days 01:09:13
985a3c3b-1034-41e9-8729-dc4161780373,2024-05-24 13:46:47,2024-05-24 14:18:20,intervention personnel,Noisy-le-Grand-Mont d'Est,0 days 00:31:33
1f4477ed-0c45-480e-bcc8-d8e61133fed8,2024-05-24 13:18:21,2024-05-24 14:01:09,signal alarme,Charles de Gaulle-Etoile,0 days 00:42:48
552e6e61-3fc6-4b69-8a2b-4863f47d63cc,2024-05-24 06:23:00,2024-05-24 06:25:26,intervention personnel,Charles de Gaulle-Etoile,0 days 00:02:26
e3d09de8-5eba-456e-ad76-52e5f978ccfe,2024-05-24 04:05:06,2024-05-24 04:34:37,panne train,Nanterre Préfecture,0 days 00:29:31
dc8beb58-06f6-4a44-b09f-65e94ab5040b,2024-05-23 19:08:43,2024-05-23 19:49:07,panne train,Boissy-Saint-Léger,0 days 00:40:24
7db5355b-5d8f-478b-96cd-152fa24d405f,2024-05-23 18:42:43,2024-05-23 19:10:41,signalisation,Neuville Université,0 days 00:27:58
e30b90ea-5f7c-4b77-bb0e-ce7dbaa87dc6,2024-05-23 16:50:39,2024-05-23 17:23:33,signal alarme,Lognes,0 days 00:32:54
dfc8c619-e96a-4afb-93e2-e5619db347a3,2024-05-23 16:45:56,2024-05-23 16:54:41,panne electrique,Noisy-le-Grand-Mont d'Est,0 days 00:08:45
3e0be4a4-2c85-4cc6-8f84-59a79baa6302,2024-05-23 16:25:56,2024-05-23 16:44:59,signal alarme,Torcy,0 days 00:19:03
42173f02-58da-4adc-8b9f-0540484c51be,2024-05-23 15:41:28,2024-05-23 16:06:19,intervention personnel,Saint-Germain-en-Laye,0 days 00:24:51
f1316005-371b-4138-a8af-6aa86b792e11,2024-05-23 12:49:33,2024-05-23 12:52:31,intervention personnel,Châtelet les Halles,0 days 00:02:58
01312118-45d1-4e13-b893-854b476442ae,2024-05-23 12:07:39,2024-05-23 12:10:47,signal alarme,Châtelet les Halles,0 days 00:03:08
be6e9c5d-6a1e-4e7e-ae00-831bd67af4e3,2024-05-23 11:28:08,2024-05-23 11:58:44,incident exploitation,Cergy le Haut,0 days 00:30:36
bcf9ceac-1c05-42e4-9e74-a6a31110386f,2024-05-23 10:39:26,2024-05-23 10:41:12,"voyageur,voyageur",Noisiel,0 days 00:01:46
4e3fcdbf-1039-4a5a-9a05-015a643b0b00,2024-05-23 10:26:16,2024-05-23 10:32:15,signal alarme,Maisons-Laffitte,0 days 00:05:59
26d0684e-3860-400b-93ad-8f24a18019d9,2024-05-23 08:07:37,2024-05-23 08:12:27,signal alarme,Châtelet les Halles,0 days 00:04:50
c8d09540-a2e3-4e7b-a146-f666e7d638a2,2024-05-23 03:28:02,2024-05-23 10:00:33,"panne electrique,panne train",Marne-la-Vallée-Chessy,0 days 06:32:31
e76fd558-e69d-4f72-b8f5-725742f4c148,2024-05-22 21:04:11,2024-05-22 22:21:22,bagage oublie,Marne-la-Vallée-Chessy,0 days 01:17:11
7eb20af1-7674-49bf-89fc-b0f1b32fcc98,2024-05-22 15:33:18,2024-05-22 17:30:55,panne train,,0 days 01:57:37
b64b05fa-d0d1-4aee-a666-69d0ec369276,2024-05-22 15:16:55,2024-05-22 15:26:50,panne train,Nanterre Préfecture,0 days 00:09:55
69f45018-79b9-4a35-8f61-60ce81235036,2024-05-22 14:45:19,2024-05-22 14:49:32,signal alarme,Charles de Gaulle-Etoile,0 days 00:04:13
7640d225-a3de-4c1e-aee5-1cc0abeeb6a7,2024-05-22 14:30:33,2024-05-22 15:19:50,signal alarme,Nanterre Préfecture,0 days 00:49:17
76ccb76d-0b8c-468d-bcc9-fe39e01805f8,2024-05-22 13:41:02,2024-05-22 13:46:57,bagage oublie,Torcy,0 days 00:05:55
ce3b5217-e970-4339-bae3-90a4a8f6cb6f,2024-05-22 12:21:40,2024-05-22 12:25:42,intervention personnel,Torcy,0 days 00:04:02
61436675-cccc-4ac8-908e-8d0c93113de3,2024-05-22 11:41:12,2024-05-22 11:46:33,incident exploitation,Nanterre Ville,0 days 00:05:21
04167654-96ed-456c-b9bc-eb8592b1a591,2024-05-22 11:27:05,2024-05-22 11:30:24,incident exploitation,Torcy,0 days 00:03:19
b8b7ffad-7c3b-4647-b10a-0c7eaa87b1fe,2024-05-22 10:22:50,2024-05-22 10:31:09,signal alarme,Nation,0 days 00:08:19
36a0acfd-4305-4b36-bd70-1d7a9519ff8e,2024-05-22 04:58:06,2024-05-22 05:01:25,signal alarme,Fontenay-sous-Bois,0 days 00:03:19
16f494ad-d8a1-41d9-81bb-8d97f8ee42f0,2024-05-21 18:39:21,2024-05-21 20:38:50,signalisation,Auber,0 days 01:59:29
97f217d6-f3ba-49c7-8062-ebcbdf0063d9,2024-05-21 17:23:44,2024-05-21 18:02:54,voyageur,Nanterre Université,0 days 00:39:10
c157aacc-502e-4c57-85db-b5867ae050ab,2024-05-21 14:16:00,2024-05-21 14:47:37,incident exploitation,Torcy,0 days 00:31:37
4041e3c4-5acf-4135-bd88-4c28dda38fcd,2024-05-21 13:03:10,2024-05-21 13:09:39,signal alarme,Charles de Gaulle-Etoile,0 days 00:06:29
925d9271-d52b-4292-bf66-0dede52b4afd,2024-05-21 12:41:01,2024-05-21 12:45:50,intervention personnel,Charles de Gaulle-Etoile,0 days 00:04:49
a865ae7c-3cdd-42aa-877a-4478d52e10e5,2024-05-21 12:37:17,2024-05-21 12:40:11,intervention personnel,Torcy,0 days 00:02:54
2b82b1c1-8ad7-4eb9-b831-a96fd0b03ae0,2024-05-21 06:03:19,2024-05-21 06:08:52,signal alarme,Marne-la-Vallée-Chessy,0 days 00:05:33
d1d13001-3abc-4f02-9ec3-9d3763dbd755,2024-05-19 16:29:17,2024-05-19 17:13:50,panne train,Cergy le Haut,0 days 00:44:33
0b5d3fd2-5f57-4514-a0ce-f7b4a6b3c364,2024-05-19 12:47:29,2024-05-19 13:19:56,bagage oublie,Gare de Lyon,0 days 00:32:27
7ca50460-ee53-409a-a7a2-c27975bb3ce2,2024-05-19 03:15:42,2024-05-19 05:16:33,"panne electrique,incident exploitation",Poissy,0 days 02:00:51
3d05813d-5470-488b-8902-7bdde13b3a87,2024-05-18 21:50:43,2024-05-18 22:33:58,signal alarme,La Défense,0 days 00:43:15
7c9d3b58-36b8-4548-a6d5-8dd9e47f871d,2024-05-18 05:55:10,2024-05-18 06:16:45,voies,Achères Ville,0 days 00:21:35
5fabf8bb-eb83-4b2a-ab8b-1a22a2c17dd6,2024-05-17 16:23:13,2024-05-17 16:25:26,intervention personnel,Noisy-le-Grand-Mont d'Est,0 days 00:02:13
6a35cd26-2f26-45c6-a510-7fc90a5c3636,2024-05-17 11:36:22,2024-05-17 11:41:02,signal alarme,Châtelet les Halles,0 days 00:04:40
b00bd85d-7505-4bb2-8389-93c2aa21cff2,2024-05-17 09:57:43,2024-05-17 11:12:37,incident exploitation,Torcy,0 days 01:14:54
63052f17-d8be-4641-afb1-248dffdf4d66,2024-05-17 07:55:31,2024-05-17 08:01:35,intervention personnel,Sucy-Bonneuil,0 days 00:06:04
24b5ee8e-999f-423e-a842-866a62abe1d9,2024-05-17 07:51:42,2024-05-17 08:00:18,regulation,La Varenne-Chennevières,0 days 00:08:36
bf9c451e-23e1-4a25-a5b6-5c96bb098bca,2024-05-17 07:28:41,2024-05-17 07:32:14,intervention personnel,Torcy,0 days 00:03:33
7cc91782-a27e-446f-89d0-333b09d34978,2024-05-16 16:41:25,2024-05-16 17:39:08,signalisation,Sucy-Bonneuil,0 days 00:57:43
a4aebbab-71eb-4187-b440-d46adb8175e8,2024-05-16 16:22:52,2024-05-16 16:27:19,signal alarme,Auber,0 days 00:04:27
21ff62d6-de25-4e86-a522-0cdcbc7c7bc8,2024-05-16 10:20:03,2024-05-16 11:14:13,panne train,Marne-la-Vallée-Chessy,0 days 00:54:10
0f426ca0-90b1-41b6-9ca4-d6f43947a3ed,2024-05-16 03:11:42,2024-05-16 04:36:33,panne electrique,Maisons-Laffitte,0 days 01:24:51
96160bda-d0f2-4b10-ac4b-5632f9c5d0c2,2024-05-15 19:53:57,2024-05-15 22:02:00,incident exploitation,Vincennes,0 days 02:08:03
723423f8-9a8d-4525-9ab0-dc1fd0bafbae,2024-05-15 17:37:31,2024-05-15 17:44:19,voyageur,Noisy-le-Grand-Mont d'Est,0 days 00:06:48
828323cf-7e71-4470-8a54-9829eb5ecc4f,2024-05-15 17:17:47,2024-05-15 17:22:22,intervention personnel,La Défense,0 days 00:04:35
44a62ffd-1d43-477e-a489-2f9244dc6050,2024-05-15 15:10:25,2024-05-15 15:14:28,signal alarme,Boissy-Saint-Léger,0 days 00:04:03
b3de78a2-8eff-4e0d-9b06-b8b00cf44507,2024-05-15 14:26:29,2024-05-15 14:29:16,incident exploitation,Rueil-Malmaison,0 days 00:02:47
dcd119fc-6cd9-45f7-afd7-230258739371,2024-05-15 11:17:03,2024-05-15 11:19:43,signal alarme,Auber,0 days 00:02:40
ddcf0be4-c1bc-410d-983a-6266772b3897,2024-05-15 10:16:06,2024-05-15 10:17:54,intervention personnel,Torcy,0 days 00:01:48
781efa11-b114-4186-af9d-90db0c3c0b10,2024-05-15 09:22:17,2024-05-15 09:23:04,intervention personnel,Nation,0 days 00:00:47
5363491a-5afd-4090-8aa8-a251cca8f87c,2024-05-15 05:35:58,2024-05-15 05:39:27,signal alarme,La Défense,0 days 00:03:29
ed3568d8-eb28-47f8-a91d-80df0f7c6f58,2024-05-14 22:01:13,2024-05-14 23:04:51,signal alarme,Cergy le Haut,0 days 01:03:38
dc1b5498-88ee-4d68-a3ed-c2afdc609938,2024-05-14 15:02:45,2024-05-14 15:15:04,voyageur,Marne-la-Vallée-Chessy,0 days 00:12:19
de988439-16cd-495c-82e9-095e4a9fe5b8,2024-05-14 14:01:02,2024-05-14 14:02:01,intervention personnel,Nanterre Préfecture,0 days 00:00:59
a82fe970-8e3a-4744-aa75-cc39c5fbe6c2,2024-05-14 13:27:11,2024-05-14 13:30:19,intervention personnel,Rueil-Malmaison,0 days 00:03:08
bb61fcbc-61a4-4df6-ad54-998b77e17771,2024-05-14 12:12:33,2024-05-14 12:19:57,signal alarme,Nanterre Préfecture,0 days 00:07:24
76e37a3e-6574-4737-84fc-86dbaaf39b99,2024-05-14 10:56:03,2024-05-14 10:56:48,intervention personnel,La Varenne-Chennevières,0 days 00:00:45
7c4d3092-989f-4907-91ba-85b593885e38,2024-05-14 06:26:29,2024-05-14 09:28:14,signalisation,Gare de Lyon,0 days 03:01:45
9d3094ab-9449-4be8-8b26-2310442fcdcb,2024-05-14 05:42:57,2024-05-14 06:24:14,panne train,Nanterre Université,0 days 00:41:17
bc818774-4e76-4e05-8962-cc63515d9e11,2024-05-14 03:11:26,2024-05-14 04:21:20,chantier,Rueil-Malmaison,0 days 01:09:54
bd97bc64-a827-48b7-adde-9c9c47c49fd6,2024-05-13 21:07:55,2024-05-13 21:37:29,porte,Gare de Lyon,0 days 00:29:34
3cd728f5-9355-4d6d-ad53-57eb5a3d8aa0,2024-05-13 15:30:05,2024-05-13 15:47:37,incident exploitation,Rueil-Malmaison,0 days 00:17:32
07c88109-7fdd-49bb-be2b-579bf0c91319,2024-05-13 15:25:47,2024-05-13 15:28:26,signal alarme,Nanterre Ville,0 days 00:02:39
851c43be-26c7-4be4-b745-12d606e17c82,2024-05-13 10:51:53,2024-05-13 13:38:57,"signalisation,voyageur",Nanterre Préfecture,0 days 02:47:04
d645ec2f-cb2b-4420-be0d-234d9274cf2b,2024-05-13 09:55:03,2024-05-13 10:15:57,signalisation,Houilles-Carrières-sur-Seine,0 days 00:20:54
4cc6ba35-c09d-4e48-abc5-2b63c8509944,2024-05-13 08:43:28,2024-05-13 09:27:26,panne train,Auber,0 days 00:43:58
647614fb-c84f-4144-839d-afa94539b022,2024-05-13 03:05:49,2024-05-13 04:48:38,chantier,,0 days 01:42:49
ed957f96-3445-48d4-ba2d-50a7909d3b53,2024-05-12 22:36:37,2024-05-12 22:38:03,intervention personnel,Noisiel,0 days 00:01:26
c9307016-9424-4d0e-9860-6e3b80fe43d6,2024-05-12 17:27:15,2024-05-12 17:29:38,intervention personnel,Torcy,0 days 00:02:23
f5ac4546-8283-485b-818d-fc01154d78e3,2024-05-12 10:51:44,2024-05-12 11:18:07,voies,Le Vésinet-Le Pecq,0 days 00:26:23
da870994-2981-43dc-9537-2b7521ec8f10,2024-05-11 17:21:51,2024-05-11 18:17:41,incident technique,Poissy,0 days 00:55:50
10762f60-a8c6-4cb5-b2a2-4e0398efa357,2024-05-11 15:30:15,2024-05-11 16:22:30,signalisation,Achères Ville,0 days 00:52:15
26dadb6c-0ac8-4659-b52c-4413c5b3b8dd,2024-05-11 13:48:48,2024-05-11 13:51:38,voyageur,Nation,0 days 00:02:50
450cafc0-d13a-4b51-86b8-c280fc067218,2024-05-11 12:39:35,2024-05-11 12:45:20,voyageur,Vincennes,0 days 00:05:45
741f58a0-2662-435c-88c4-e77d333bfe02,2024-05-11 03:31:00,2024-05-11 05:30:10,voies,Châtelet les Halles,0 days 01:59:10
b8073147-0ba0-42b5-b0fa-5cd875788afe,2024-05-10 19:56:00,2024-05-10 21:12:59,degagement fumee,La Défense,0 days 01:16:59
60c5f251-6980-40c2-9041-2168847b00ae,2024-05-10 18:50:00,2024-05-10 21:26:38,voies,Poissy,0 days 02:36:38
a8e973f4-993c-4e13-b546-cac8442c8318,2024-05-10 18:14:58,2024-05-10 19:26:16,incident exploitation,Rueil-Malmaison,0 days 01:11:18
f556b32a-4ecc-4c64-b83b-25adce844ab5,2024-05-10 17:51:09,2024-05-10 17:51:59,intervention personnel,Torcy,0 days 00:00:50
8c4be006-afa7-4663-9ea4-2b1baa61661d,2024-05-10 17:39:21,2024-05-10 17:40:56,intervention personnel,Auber,0 days 00:01:35
6c65c369-e63b-4aca-b72b-fc16de192b88,2024-05-10 17:21:32,2024-05-10 17:22:35,regulation,La Varenne-Chennevières,0 days 00:01:03
417d4b59-491f-4751-a3d6-484bb4435269,2024-05-10 14:15:30,2024-05-10 14:21:58,intervention personnel,Nanterre Préfecture,0 days 00:06:28
37cb7e5d-7d27-4637-812f-896b5b7725dd,2024-05-10 14:08:24,2024-05-10 14:11:24,incident technique,Nanterre Préfecture,0 days 00:03:00
37282fcf-e7a2-469a-9146-ff975686faf9,2024-05-10 13:30:30,2024-05-10 13:34:05,incident exploitation,Val d'Europe,0 days 00:03:35
55b3303d-642c-4e15-862f-374ea84027a7,2024-05-10 11:03:00,2024-05-10 11:18:31,intervention personnel,La Varenne-Chennevières,0 days 00:15:31
fe31d165-cdf3-4107-8a8a-f6f4688567b9,2024-05-10 10:45:42,2024-05-10 11:01:12,incident exploitation,Saint-Germain-en-Laye,0 days 00:15:30
bf0fd17b-0132-4dab-a9fc-2adc27c509ac,2024-05-10 09:59:57,2024-05-10 10:02:45,intervention personnel,Torcy,0 days 00:02:48
18ca0716-388d-4164-90e5-bcc3d18e08bb,2024-05-10 09:45:10,2024-05-10 09:49:28,voyageur,Champigny,0 days 00:04:18
903868cd-029a-4500-ba97-09ee2d7df58a,2024-05-10 09:41:55,2024-05-10 09:43:32,intervention personnel,Châtelet les Halles,0 days 00:01:37
72dd40cb-f80a-4dd3-b0fc-55de90674811,2024-05-10 06:18:40,2024-05-10 08:46:19,voies,Rueil-Malmaison,0 days 02:27:39
13601137-6798-4ccb-8615-8baa762eb943,2024-05-09 17:31:15,2024-05-09 22:44:17,bagage oublie,Torcy,0 days 05:13:02
deb3c8fd-8de0-4ae2-8191-142089e42f5f,2024-05-09 12:09:14,2024-05-09 12:26:32,voyageur,Charles de Gaulle-Etoile,0 days 00:17:18
e25a4ddb-dc35-4d82-905e-e2c21afd3e39,2024-05-09 07:57:54,2024-05-09 09:20:12,voies,Châtelet les Halles,0 days 01:22:18
0302c416-5e4d-45fd-9d35-610112453cd6,2024-05-09 03:29:33,2024-05-09 04:19:00,chantier,Rueil-Malmaison,0 days 00:49:27
ea3f12db-a8dc-4958-a869-48eb887a5c31,2024-05-09 03:09:41,2024-05-09 03:20:08,chantier,Rueil-Malmaison,0 days 00:10:27
11eded86-6193-486e-b367-27a582c37d8d,2024-05-08 05:48:45,2024-05-08 06:29:51,panne train,Cergy le Haut,0 days 00:41:06
9740d561-2ad9-4119-a965-e4c6091a00d0,2024-05-08 03:28:17,2024-05-08 10:44:33,police,Charles de Gaulle-Etoile,0 days 07:16:16
005858c9-4f1b-4e70-9ec4-97df848ee493,2024-05-08 03:26:51,2024-05-08 05:13:05,chantier,Saint-Germain-en-Laye,0 days 01:46:14
acad2945-5233-4b78-9e03-b67e535b2fc1,2024-05-07 20:06:39,2024-05-07 20:06:39,"mesure securite,police",Charles de Gaulle-Etoile,0 days 00:00:00
4e52e82d-b7d5-4af0-b428-6e76a8871444,2024-05-07 17:05:33,2024-05-07 17:05:33,"mesure securite,police",Charles de Gaulle-Etoile,0 days 00:00:00
39f7dfb7-0aa0-4174-b41d-599ec72dc4d8,2024-05-07 16:27:02,2024-05-07 16:31:32,intervention personnel,Nation,0 days 00:04:30
